sourceSegment,번호,운동명,exerciseStableKey,bodyRegion,forceType,movementPattern,movementCategory,laterality,plane,대표연구운동,운동군,운동군_ko,연구구분,계산유형,입력단위,loadUnitStableKey,loadUnitCode,분석단위명,조직유형,jointComplexStableKey,jointComplexCode,관절복합체명,primaryTissueStableKey,componentTissueStableKeys,componentTissueCodes,componentTissueNamesKo,componentCount,mappingRoles,M,S_rapidity,C,P_load_profile,P_한국어,P_D_role,P_runtime_rule,DoseBasis,DoseUnit,DoseRule,bodyWeightCoefficient,ContextFlags,C_runtime_policy,연구코드,근거강도,근거URL,점수산정근거,상태,점수버전,metadata_updated_at,S_rapidity_basis,transferSourceExerciseKey,transferSourceExerciseName,mappingConfidence,familyImportance,scoreStatus,catalogVersion,stableKeyMappingStatus
UPPER_95,36,시티드 원암 케이블 로우,ex_a76f20b6,UPPER,PULL,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,UNILATERAL,TRANSVERSE,N,ROW_SUPPORTED_OR_CABLE,지지·케이블 수평 로우,FAMILY_TRANSFER,외부중량 반복,kg·회,lu_6573d7bf8a,lu_hand_grip_joint_ligament,손·그립 관절·인대 복합체,FUNCTIONAL_LOAD_UNIT,jc_0876f954f2,jc_hand_grip,손·그립 복합체,,tissue_fcc58a85e8|tissue_ba1d866e61|tissue_e1c9db452e,tissue_finger_joint_complex|tissue_thumb_cmc_joint|tissue_hand_collateral_ligament_complex,손가락 관절 복합체|엄지 수근중수관절|손가락 측부인대 복합체,3,PRIMARY_LOAD,3.5,2.9,5.9,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,WEIGHTED_REPETITION,유효중량·회,effectiveLoad × reps × sets × ROM × effortModifier,,UNILATERAL|TRANSVERSE|SCAPULAR_RETRACTION|PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,U17; U18,중간,"https://pubmed.ncbi.nlm.nih.gov/19197209/
https://pubmed.ncbi.nlm.nih.gov/24947920/","지지·케이블 수평 로우 기준강도와 PRIMARY_LOAD 역할, lu_hand_grip_joint_ligament의 운동군 민감도(0.60)를 결합해 M=3.5로 정규화했다. S=2.9는 운동의 대표 부하 상승 속도이며, C=5.9는 가동범위·관절위치·지지형태를 반영한다. 전이 기준 운동: 체스트 서포티드 로우. 추가 보정: 편측·비대칭 안정화 보정.",상체 MSC 연구·전이 시안,REL-MSCP-D-UPPER-0.1,1781278881407,controlled_strength; base=2.9; tissue=exercise_base; MT01/MT02/MT03,ex_8e51640a,체스트 서포티드 로우,HIGH,0.6,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
UPPER_95,36,시티드 원암 케이블 로우,ex_a76f20b6,UPPER,PULL,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,UNILATERAL,TRANSVERSE,N,ROW_SUPPORTED_OR_CABLE,지지·케이블 수평 로우,FAMILY_TRANSFER,외부중량 반복,kg·회,lu_4a4649760b,lu_latissimus_teres_major_tendon,광배근·대원근건 복합체,TENDON,jc_9caf42a031,jc_shoulder_glenohumeral,견관절와상완 복합체,,tissue_ee46bd1740|tissue_86a1e65e56,tissue_latissimus_dorsi_tendon|tissue_teres_major_tendon,광배근건|대원근건,2,PRIMARY_LOAD,5.2,2.9,5.9,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,WEIGHTED_REPETITION,유효중량·회,effectiveLoad × reps × sets × ROM × effortModifier,,UNILATERAL|TRANSVERSE|SCAPULAR_RETRACTION|PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,U17; U18,중간,"https://pubmed.ncbi.nlm.nih.gov/19197209/
https://pubmed.ncbi.nlm.nih.gov/24947920/","지지·케이블 수평 로우 기준강도와 PRIMARY_LOAD 역할, lu_latissimus_teres_major_tendon의 운동군 민감도(0.90)를 결합해 M=5.2로 정규화했다. S=2.9는 운동의 대표 부하 상승 속도이며, C=5.9는 가동범위·관절위치·지지형태를 반영한다. 전이 기준 운동: 체스트 서포티드 로우. 추가 보정: 편측·비대칭 안정화 보정.",상체 MSC 연구·전이 시안,REL-MSCP-D-UPPER-0.1,1781278881407,controlled_strength; base=2.9; tissue=exercise_base; MT01/MT02/MT03,ex_8e51640a,체스트 서포티드 로우,HIGH,0.9,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
UPPER_95,36,시티드 원암 케이블 로우,ex_a76f20b6,UPPER,PULL,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,UNILATERAL,TRANSVERSE,N,ROW_SUPPORTED_OR_CABLE,지지·케이블 수평 로우,STRUCTURAL_TRANSFER,외부중량 반복,kg·회,lu_641c50bab9,lu_long_head_biceps_tendon,상완이두근 장두건,TENDON,jc_9caf42a031,jc_shoulder_glenohumeral,견관절와상완 복합체,tissue_5e2ccec798,tissue_5e2ccec798,tissue_long_head_biceps_tendon,상완이두근 장두건,1,STABILIZATION,3.2,2.9,5.9,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,WEIGHTED_REPETITION,유효중량·회,effectiveLoad × reps × sets × ROM × effortModifier,,UNILATERAL|TRANSVERSE|SCAPULAR_RETRACTION|PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,U17; U18,낮음~중간,"https://pubmed.ncbi.nlm.nih.gov/19197209/
https://pubmed.ncbi.nlm.nih.gov/24947920/","지지·케이블 수평 로우 기준강도와 STABILIZATION 역할, lu_long_head_biceps_tendon의 운동군 민감도(0.50)를 결합해 M=3.2로 정규화했다. S=2.9는 운동의 대표 부하 상승 속도이며, C=5.9는 가동범위·관절위치·지지형태를 반영한다. 전이 기준 운동: 체스트 서포티드 로우. 추가 보정: 편측·비대칭 안정화 보정.",상체 MSC 연구·전이 시안,REL-MSCP-D-UPPER-0.1,1781278881407,controlled_strength; base=2.9; tissue=exercise_base; MT01/MT02/MT03,ex_8e51640a,체스트 서포티드 로우,HIGH,0.5,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
UPPER_95,36,시티드 원암 케이블 로우,ex_a76f20b6,UPPER,PULL,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,UNILATERAL,TRANSVERSE,N,ROW_SUPPORTED_OR_CABLE,지지·케이블 수평 로우,FAMILY_TRANSFER,외부중량 반복,kg·회,lu_3e640e59e9,lu_rotator_cuff_posterosuperior,후상방 회전근개건 복합체,TENDON,jc_9caf42a031,jc_shoulder_glenohumeral,견관절와상완 복합체,,tissue_976c1a9c26|tissue_514b348f95|tissue_ed3eafe58e,tissue_supraspinatus_tendon|tissue_infraspinatus_tendon|tissue_teres_minor_tendon,극상근건|극하근건|소원근건,3,STABILIZATION,4.5,2.9,5.9,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,WEIGHTED_REPETITION,유효중량·회,effectiveLoad × reps × sets × ROM × effortModifier,,UNILATERAL|TRANSVERSE|SCAPULAR_RETRACTION|PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,U17; U18,중간,"https://pubmed.ncbi.nlm.nih.gov/19197209/
https://pubmed.ncbi.nlm.nih.gov/24947920/","지지·케이블 수평 로우 기준강도와 STABILIZATION 역할, lu_rotator_cuff_posterosuperior의 운동군 민감도(0.70)를 결합해 M=4.5로 정규화했다. S=2.9는 운동의 대표 부하 상승 속도이며, C=5.9는 가동범위·관절위치·지지형태를 반영한다. 전이 기준 운동: 체스트 서포티드 로우. 추가 보정: 편측·비대칭 안정화 보정.",상체 MSC 연구·전이 시안,REL-MSCP-D-UPPER-0.1,1781278881407,controlled_strength; base=2.9; tissue=exercise_base; MT01/MT02/MT03,ex_8e51640a,체스트 서포티드 로우,HIGH,0.7,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
UPPER_95,36,시티드 원암 케이블 로우,ex_a76f20b6,UPPER,PULL,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,UNILATERAL,TRANSVERSE,N,ROW_SUPPORTED_OR_CABLE,지지·케이블 수평 로우,STRUCTURAL_TRANSFER,외부중량 반복,kg·회,lu_45688de60a,lu_sacroiliac_joint,천장관절 복합체,JOINT,jc_864898a64c,jc_pelvic_ring_sacroiliac,골반환·천장 복합체,tissue_599a0d89b2,tissue_599a0d89b2,tissue_sacroiliac_joint,천장관절,1,STABILIZATION,2.3,2.9,5.2,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,WEIGHTED_REPETITION,유효중량·회,effectiveLoad × reps × sets × ROM × effortModifier,,UNILATERAL|TRANSVERSE|SCAPULAR_RETRACTION|PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,U17; U18,낮음~중간,"https://pubmed.ncbi.nlm.nih.gov/19197209/
https://pubmed.ncbi.nlm.nih.gov/24947920/","지지·케이블 수평 로우 기준강도와 STABILIZATION 역할, lu_sacroiliac_joint의 운동군 민감도(0.35)를 결합해 M=2.3로 정규화했다. S=2.9는 운동의 대표 부하 상승 속도이며, C=5.2는 가동범위·관절위치·지지형태를 반영한다. 전이 기준 운동: 체스트 서포티드 로우. 추가 보정: 편측·비대칭 안정화 보정.",상체 MSC 연구·전이 시안,REL-MSCP-D-UPPER-0.1,1781278881407,controlled_strength; base=2.9; tissue=exercise_base; MT01/MT02/MT03,ex_8e51640a,체스트 서포티드 로우,HIGH,0.35,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
UPPER_95,36,시티드 원암 케이블 로우,ex_a76f20b6,UPPER,PULL,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,UNILATERAL,TRANSVERSE,N,ROW_SUPPORTED_OR_CABLE,지지·케이블 수평 로우,STRUCTURAL_TRANSFER,외부중량 반복,kg·회,lu_0e8a3f133f,lu_sacroiliac_ligament,천장 인대 복합체,LIGAMENT,jc_864898a64c,jc_pelvic_ring_sacroiliac,골반환·천장 복합체,tissue_064e589e94,tissue_064e589e94,tissue_sacroiliac_ligament,천장 인대 복합체,1,STABILIZATION,1.9,2.9,5.5,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,WEIGHTED_REPETITION,유효중량·회,effectiveLoad × reps × sets × ROM × effortModifier,,UNILATERAL|TRANSVERSE|SCAPULAR_RETRACTION|PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,U17; U18,낮음~중간,"https://pubmed.ncbi.nlm.nih.gov/19197209/
https://pubmed.ncbi.nlm.nih.gov/24947920/","지지·케이블 수평 로우 기준강도와 STABILIZATION 역할, lu_sacroiliac_ligament의 운동군 민감도(0.30)를 결합해 M=1.9로 정규화했다. S=2.9는 운동의 대표 부하 상승 속도이며, C=5.5는 가동범위·관절위치·지지형태를 반영한다. 전이 기준 운동: 체스트 서포티드 로우. 추가 보정: 편측·비대칭 안정화 보정.",상체 MSC 연구·전이 시안,REL-MSCP-D-UPPER-0.1,1781278881407,controlled_strength; base=2.9; tissue=exercise_base; MT01/MT02/MT03,ex_8e51640a,체스트 서포티드 로우,MEDIUM,0.3,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
UPPER_95,36,시티드 원암 케이블 로우,ex_a76f20b6,UPPER,PULL,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,UNILATERAL,TRANSVERSE,N,ROW_SUPPORTED_OR_CABLE,지지·케이블 수평 로우,FAMILY_TRANSFER,외부중량 반복,kg·회,lu_0a858e59a0,lu_scapulothoracic_articulation,견갑흉곽 기능관절,FUNCTIONAL_ARTICULATION,jc_ffd0b0e192,jc_shoulder_scapuloclavicular,견갑·쇄골 복합체,tissue_602356a435,tissue_602356a435,tissue_scapulothoracic_articulation,견갑흉곽 기능관절,1,PRIMARY_LOAD,5.2,2.9,5.9,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,WEIGHTED_REPETITION,유효중량·회,effectiveLoad × reps × sets × ROM × effortModifier,,UNILATERAL|TRANSVERSE|SCAPULAR_RETRACTION|PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,U17; U18,중간,"https://pubmed.ncbi.nlm.nih.gov/19197209/
https://pubmed.ncbi.nlm.nih.gov/24947920/","지지·케이블 수평 로우 기준강도와 PRIMARY_LOAD 역할, lu_scapulothoracic_articulation의 운동군 민감도(0.90)를 결합해 M=5.2로 정규화했다. S=2.9는 운동의 대표 부하 상승 속도이며, C=5.9는 가동범위·관절위치·지지형태를 반영한다. 전이 기준 운동: 체스트 서포티드 로우. 추가 보정: 편측·비대칭 안정화 보정.",상체 MSC 연구·전이 시안,REL-MSCP-D-UPPER-0.1,1781278881407,controlled_strength; base=2.9; tissue=exercise_base; MT01/MT02/MT03,ex_8e51640a,체스트 서포티드 로우,HIGH,0.9,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
UPPER_95,36,시티드 원암 케이블 로우,ex_a76f20b6,UPPER,PULL,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,UNILATERAL,TRANSVERSE,N,ROW_SUPPORTED_OR_CABLE,지지·케이블 수평 로우,STRUCTURAL_TRANSFER,외부중량 반복,kg·회,lu_3298f78330,lu_sternoclavicular_joint,흉쇄관절,JOINT,jc_ffd0b0e192,jc_shoulder_scapuloclavicular,견갑·쇄골 복합체,tissue_70a3bb1152,tissue_70a3bb1152,tissue_sternoclavicular_joint,흉쇄관절,1,FORCE_TRANSFER,3.2,2.9,5.9,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,WEIGHTED_REPETITION,유효중량·회,effectiveLoad × reps × sets × ROM × effortModifier,,UNILATERAL|TRANSVERSE|SCAPULAR_RETRACTION|PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,U17; U18,낮음~중간,"https://pubmed.ncbi.nlm.nih.gov/19197209/
https://pubmed.ncbi.nlm.nih.gov/24947920/","지지·케이블 수평 로우 기준강도와 FORCE_TRANSFER 역할, lu_sternoclavicular_joint의 운동군 민감도(0.50)를 결합해 M=3.2로 정규화했다. S=2.9는 운동의 대표 부하 상승 속도이며, C=5.9는 가동범위·관절위치·지지형태를 반영한다. 전이 기준 운동: 체스트 서포티드 로우. 추가 보정: 편측·비대칭 안정화 보정.",상체 MSC 연구·전이 시안,REL-MSCP-D-UPPER-0.1,1781278881407,controlled_strength; base=2.9; tissue=exercise_base; MT01/MT02/MT03,ex_8e51640a,체스트 서포티드 로우,HIGH,0.5,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
UPPER_95,36,시티드 원암 케이블 로우,ex_a76f20b6,UPPER,PULL,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,UNILATERAL,TRANSVERSE,N,ROW_SUPPORTED_OR_CABLE,지지·케이블 수평 로우,FAMILY_TRANSFER,외부중량 반복,kg·회,lu_6e950505da,lu_thoracic_disc_endplate,흉추 추간판·종판 복합체,SPINAL_STRUCTURE,jc_5c5aab6f67,jc_thoracic_spine_ribcage,흉추·흉곽 복합체,tissue_caedb51e8e,tissue_caedb51e8e,tissue_thoracic_disc_endplate,흉추 추간판·종판,1,FORCE_TRANSFER,3.6,2.9,5.9,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,WEIGHTED_REPETITION,유효중량·회,effectiveLoad × reps × sets × ROM × effortModifier,,UNILATERAL|TRANSVERSE|SCAPULAR_RETRACTION|PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,U17; U18,중간,"https://pubmed.ncbi.nlm.nih.gov/19197209/
https://pubmed.ncbi.nlm.nih.gov/24947920/","지지·케이블 수평 로우 기준강도와 FORCE_TRANSFER 역할, lu_thoracic_disc_endplate의 운동군 민감도(0.55)를 결합해 M=3.6로 정규화했다. S=2.9는 운동의 대표 부하 상승 속도이며, C=5.9는 가동범위·관절위치·지지형태를 반영한다. 전이 기준 운동: 체스트 서포티드 로우. 추가 보정: 편측·비대칭 안정화 보정.",상체 MSC 연구·전이 시안,REL-MSCP-D-UPPER-0.1,1781278881407,controlled_strength; base=2.9; tissue=exercise_base; MT01/MT02/MT03,ex_8e51640a,체스트 서포티드 로우,HIGH,0.55,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
UPPER_95,36,시티드 원암 케이블 로우,ex_a76f20b6,UPPER,PULL,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,UNILATERAL,TRANSVERSE,N,ROW_SUPPORTED_OR_CABLE,지지·케이블 수평 로우,FAMILY_TRANSFER,외부중량 반복,kg·회,lu_3f748b96b1,lu_thoracic_facet_costovertebral,흉추 후관절·늑골관절 복합체,JOINT,jc_5c5aab6f67,jc_thoracic_spine_ribcage,흉추·흉곽 복합체,,tissue_c1250f12e6|tissue_34a9253eea,tissue_thoracic_facet_joint|tissue_costovertebral_joint,흉추 후관절|늑골척추관절,2,FORCE_TRANSFER,3.6,2.9,5.9,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,WEIGHTED_REPETITION,유효중량·회,effectiveLoad × reps × sets × ROM × effortModifier,,UNILATERAL|TRANSVERSE|SCAPULAR_RETRACTION|PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,U17; U18,중간,"https://pubmed.ncbi.nlm.nih.gov/19197209/
https://pubmed.ncbi.nlm.nih.gov/24947920/","지지·케이블 수평 로우 기준강도와 FORCE_TRANSFER 역할, lu_thoracic_facet_costovertebral의 운동군 민감도(0.55)를 결합해 M=3.6로 정규화했다. S=2.9는 운동의 대표 부하 상승 속도이며, C=5.9는 가동범위·관절위치·지지형태를 반영한다. 전이 기준 운동: 체스트 서포티드 로우. 추가 보정: 편측·비대칭 안정화 보정.",상체 MSC 연구·전이 시안,REL-MSCP-D-UPPER-0.1,1781278881407,controlled_strength; base=2.9; tissue=exercise_base; MT01/MT02/MT03,ex_8e51640a,체스트 서포티드 로우,HIGH,0.55,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
UPPER_95,36,시티드 원암 케이블 로우,ex_a76f20b6,UPPER,PULL,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,UNILATERAL,TRANSVERSE,N,ROW_SUPPORTED_OR_CABLE,지지·케이블 수평 로우,STRUCTURAL_TRANSFER,외부중량 반복,kg·회,lu_f037b5f8ea,lu_thoracolumbar_fascia,흉요근막 부하 단위,FASCIA,jc_5c5aab6f67,jc_thoracic_spine_ribcage,흉추·흉곽 복합체,tissue_bb60f64b7d,tissue_bb60f64b7d,tissue_thoracolumbar_fascia,흉요근막,1,FORCE_TRANSFER,3.2,2.9,5.2,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,WEIGHTED_REPETITION,유효중량·회,effectiveLoad × reps × sets × ROM × effortModifier,,UNILATERAL|TRANSVERSE|SCAPULAR_RETRACTION|PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,U17; U18,낮음~중간,"https://pubmed.ncbi.nlm.nih.gov/19197209/
https://pubmed.ncbi.nlm.nih.gov/24947920/","지지·케이블 수평 로우 기준강도와 FORCE_TRANSFER 역할, lu_thoracolumbar_fascia의 운동군 민감도(0.50)를 결합해 M=3.2로 정규화했다. S=2.9는 운동의 대표 부하 상승 속도이며, C=5.2는 가동범위·관절위치·지지형태를 반영한다. 전이 기준 운동: 체스트 서포티드 로우. 추가 보정: 편측·비대칭 안정화 보정.",상체 MSC 연구·전이 시안,REL-MSCP-D-UPPER-0.1,1781278881407,controlled_strength; base=2.9; tissue=exercise_base; MT01/MT02/MT03,ex_8e51640a,체스트 서포티드 로우,HIGH,0.5,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
UPPER_95,36,시티드 원암 케이블 로우,ex_a76f20b6,UPPER,PULL,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,UNILATERAL,TRANSVERSE,N,ROW_SUPPORTED_OR_CABLE,지지·케이블 수평 로우,STRUCTURAL_TRANSFER,외부중량 반복,kg·회,lu_0fff8b2ee4,lu_wrist_extensor_tendon,손목 신전건 복합체,TENDON,jc_6e7ae18e56,jc_wrist_carpal,손목 복합체,,tissue_c1221f5e4e|tissue_2e1ef7f7e0,tissue_extensor_carpi_radialis_tendon|tissue_extensor_carpi_ulnaris_tendon,요측수근신근건|척측수근신근건,2,STABILIZATION,2.6,2.9,5.9,SMOOTH_CYCLE,완만한 상하 반복,D_PRIMARY_REPETITION,D의 반복·세트·주기 수를 사용. cumulative = M × reps/cycles × sets × load/ROM/effort modifiers. S는 급속도 성분으로 별도 보존하며 P 자체는 숫자 승수가 아님.,WEIGHTED_REPETITION,유효중량·회,effectiveLoad × reps × sets × ROM × effortModifier,,UNILATERAL|TRANSVERSE|SCAPULAR_RETRACTION|PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,U17; U18,낮음~중간,"https://pubmed.ncbi.nlm.nih.gov/19197209/
https://pubmed.ncbi.nlm.nih.gov/24947920/","지지·케이블 수평 로우 기준강도와 STABILIZATION 역할, lu_wrist_extensor_tendon의 운동군 민감도(0.40)를 결합해 M=2.6로 정규화했다. S=2.9는 운동의 대표 부하 상승 속도이며, C=5.9는 가동범위·관절위치·지지형태를 반영한다. 전이 기준 운동: 체스트 서포티드 로우. 추가 보정: 편측·비대칭 안정화 보정.",상체 MSC 연구·전이 시안,REL-MSCP-D-UPPER-0.1,1781278881407,controlled_strength; base=2.9; tissue=exercise_base; MT01/MT02/MT03,ex_8e51640a,체스트 서포티드 로우,HIGH,0.4,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
